search_content,search_engine,link_of_news,title,timestamp,media_name
TATA Lawsuits,Yahoo,https://r.search.yahoo.com/_ylt=Awr49Wqu6KlnnkIkLQfQtDMD;_ylu=Y29sbwNncTEEcG9zAzEEdnRpZAMEc2VjA3Ny/RV=2/RE=1739217198/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2findias-tcs-125-million-hit-115115682.html%3ffr%3dsycsrp_catchall/RK=2/RS=UR5t_ZZ3CAjkiQpgTeF19cz8EcE-,India's TCS to take $125 million hit to Q3 earnings over US lawsuit,1 year ago · ,Reuters ·  via Yahoo Finance
TATA Lawsuits,Yahoo,https://r.search.yahoo.com/_ylt=Awr49Wqu6KlnnkIkLwfQtDMD;_ylu=Y29sbwNncTEEcG9zAzIEdnRpZAMEc2VjA3Ny/RV=2/RE=1739217198/RO=10/RU=https%3a%2f%2fwww.yahoo.com%2fnews%2fmama-tata-influencer-candice-miller-224820000.html%3ffr%3dsycsrp_catchall/RK=2/RS=eGZLbElLBMNaB3wwfB.LQ2MlczM-,Mama & Tata Influencer Candice Miller Saddled with Husband’s $33.6 Million Debt...,1 month ago · ,People ·  via Yahoo News
TATA Lawsuits,Yahoo,https://r.search.yahoo.com/_ylt=Awr49Wqu6KlnnkIkMQfQtDMD;_ylu=Y29sbwNncTEEcG9zAzMEdnRpZAMEc2VjA3Ny/RV=2/RE=1739217198/RO=10/RU=https%3a%2f%2fwww.yahoo.com%2fnews%2freal-estate-mogul-husband-mama-191725327.html%3ffr%3dsycsrp_catchall/RK=2/RS=ACMr4Xx_.GTbzEJZEyK4G4SN9aY-,"Real estate mogul, husband of Mama + Tata influencer dead at 43",7 months ago · ,NY Post ·  via Yahoo News
TATA Lawsuits,Yahoo,https://r.search.yahoo.com/_ylt=Awr49Wqu6KlnnkIkMwfQtDMD;_ylu=Y29sbwNncTEEcG9zAzQEdnRpZAMEc2VjA3Ny/RV=2/RE=1739217198/RO=10/RU=https%3a%2f%2fwww.aol.com%2fmama-tata-influencer-candice-miller-170622813.html/RK=2/RS=t70L5XMK355WDt.GoaiGbldf_vM-,Mama & Tata Influencer Candice Miller Selling $15 Million Hamptons Home 1 Month...,6 months ago · ,People ·  via AOL
TATA Lawsuits,Yahoo,https://r.search.yahoo.com/_ylt=Awr49Wqu6KlnnkIkNQfQtDMD;_ylu=Y29sbwNncTEEcG9zAzUEdnRpZAMEc2VjA3Ny/RV=2/RE=1739217198/RO=10/RU=https%3a%2f%2fwww.yahoo.com%2fnews%2fmama-tata-influencer-candice-miller-162003406.html%3ffr%3dsycsrp_catchall/RK=2/RS=fRaKmdNgtiQfuohQDopiktTKW5o-,Hundreds of Items Auctioned Off from Former Home of Mama & Tata Influencer...,1 month ago · ,People ·  via Yahoo News
TATA Lawsuits,Yahoo,https://r.search.yahoo.com/_ylt=Awr49Wqu6KlnnkIkNwfQtDMD;_ylu=Y29sbwNncTEEcG9zAzYEdnRpZAMEc2VjA3Ny/RV=2/RE=1739217198/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2ftcs-revamps-organization-structure-leverage-082432871.html%3ffr%3dsycsrp_catchall/RK=2/RS=OoHimXNRdethlS9MvWZXj7tnDI8-,TCS Revamps Organization Structure to Leverage Domain Knowledge,2 years ago · ,Bloomberg ·  via Yahoo Finance
TATA Lawsuits,Yahoo,https://r.search.yahoo.com/_ylt=Awr49Wqu6KlnnkIkOQfQtDMD;_ylu=Y29sbwNncTEEcG9zAzcEdnRpZAMEc2VjA3Ny/RV=2/RE=1739217198/RO=10/RU=https%3a%2f%2fwww.yahoo.com%2ftech%2feverything-apple-says-wrong-doj-180017657.html/RK=2/RS=OtYpAZKwEu7l5NJaiPlij5.Si.E-,Everything Apple says is wrong about the DOJ’s iPhone lawsuit,10 months ago · ,Digital Trends ·  via Yahoo News
TATA Lawsuits,Yahoo,https://r.search.yahoo.com/_ylt=Awr49Wqu6KlnnkIkOwfQtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1739217198/RO=10/RU=https%3a%2f%2fwww.yahoo.com%2fnews%2finfluencer-candice-miller-selling-personal-181930540.html%3ffr%3dsycsrp_catchall/RK=2/RS=NOJEctleZsi27Bc2kyeH6ehJl.Y-,Influencer Candice Miller selling personal items after late husband amassed...,1 month ago · ,The Independent ·  via Yahoo News
TATA Lawsuits,Yahoo,https://r.search.yahoo.com/_ylt=Awr49Wqu6KlnnkIkPQfQtDMD;_ylu=Y29sbwNncTEEcG9zAzkEdnRpZAMEc2VjA3Ny/RV=2/RE=1739217198/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2fchief-executives-air-india-akasa-075037899.html%3ffr%3dsycsrp_catchall/RK=2/RS=vW1KfAsuTHu6TGvtYEFI1SLY8o8-,"Chief executives of Air India, Akasa joust over poaching of pilots",1 year ago · ,Reuters ·  via Yahoo Finance
TATA Lawsuits,Yahoo,https://r.search.yahoo.com/_ylt=Awr49Wqu6KlnnkIkPwfQtDMD;_ylu=Y29sbwNncTEEcG9zAzEwBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1739217198/RO=10/RU=https%3a%2f%2fsports.yahoo.com%2fmessi-still-suarez-may-rest-214315586.html%3ffr%3dsycsrp_catchall/RK=2/RS=fMKRfO5CBZ5Wqn4qmIk2Wy87sbY-,"Messi still out, Suarez may rest for Inter Miami vs. Tigres Leagues Cup game in...",6 months ago · ,Miami Herald ·  via Yahoo Sports
TATA Lawsuits,Bing,https://www.businessinsider.in/tata-consultancy-services-gets-hit-with-second-lawsuit-for-stealing-software-code/articleshow/69111034.cms,One of India’s most valuable companies has been hit with a second lawsuit for improper use’ of a software provider’s source code,5y,Business Insider India5y
TATA Lawsuits,Bing,https://www.msn.com/en-in/autos/news/delhi-hc-bars-unauthorized-use-of-ratan-tatas-name-logo-for-events/ar-AA1yAiKF?ocid=BingNewsVerp,"Delhi HC prohibits use of logos, images associated with Ratan Tata and Tata Trusts",2d,Newsable Asianet News on MSN2d
TATA Lawsuits,Bing,https://www.businessinsider.in/tata-consultancy-services-found-not-guilty-of-using-discriminatory-hiring-practices-against-americans-rules-us-jury/articleshow/66863609.cms,"Tata Consultancy Services found not guilty of using discriminatory hiring practices against Americans, rules US jury",6y,Business Insider India6y
TATA Lawsuits,Bing,https://www.msn.com/en-in/news/other/here-s-why-nykaa-is-suing-tata-cliq-ceo-gopal-asthana/ar-AA1q29B2?ocid=BingNewsVerp,Here’s why Nykaa is suing Tata Cliq CEO Gopal Asthana,5mon,Hosted on MSN5mon
TATA Lawsuits,Bing,https://www.barandbench.com/news/delhi-high-court-says-ratan-tata-well-known-personal-name-mark-trademark-protection,Delhi High Court says Ratan Tata is a well-known personal name/mark that needs protection,7h,Bar & Bench7h
TATA Lawsuits,Bing,https://www.msn.com/en-in/autos/news/delhi-hc-bars-unauthorized-use-of-ratan-tatas-name-logo-for-events/ar-AA1yAiKF?ocid=BingNewsVerp,"Delhi HC bars unauthorized use of Ratan Tata's name, logo for events",3d,Newsable Asianet News on MSN3d
TATA Lawsuits,Bing,https://www.hindustantimes.com/business/tatas-capital-foods-sues-dabur-over-schezwan-chutney-trademark-report-101736930903962.html,Tata's Capital Foods sues Dabur over ‘Schezwan Chutney’ trademark: Report,25d,Hindustan Times25d
TATA Merger,Google,./read/CBMi4AFBVV95cUxQZDFWaDktTlBFUXgtQjN2MzR1WnJ0M1Y4WUFWUy1mUzBFUFJ3SUJEczF0WElCYnAzeHpPT0pyLUswS3N4YnZuWGJJaWZMTGh3SHlfNE91aUR3LUY5SS1xMHNuMmxUcmMzY3gwb0NlNUhxNFRtaWtUSURXa3ZmZGt2U05keWNNdmpvazBhMVNsS3lKbmNSM2JVSHQ1VlI1d2JNRktral85aWNHb1RtNnNqYjRfRkFjUjhvNGJXOWpqcm5NUV9sT0FkYzV2MHZFS1hPT1hqdzdSQ3ZrU0plUmEtZtIB5gFBVV95cUxPZnNRUVpMVTNYMTBZblZ6b2ZHRXctUzRoYnZhZ0Z4MDNuaElfRmNXel9tRDdDazJfTFdnNl9aSk1HSmNENl9nRzBXdWR3WjlYX05ZSWFubXFlLUlNSkQ0VG0wS0RGeDh0TjdnWDNaR2o5U3NlTzBrU0xvREVQZi1aV2tHa21yb1FBU2NCOEpvblNPSk9ucnlyWDlzZDZLUVA1MGpDQm1LYXdZUW5ZMHZFRzRGR2xQRndJQnpKc0ZDWjRjLW5uZEFCeUx5aEtVbjV5NDFWZXJ2akw3SDNGWjVvNGRKZm16UQ?hl=en-IN&gl=IN&ceid=IN%3Aen,"Mohini Mohan Dutta: 'Mystery man' of Ratan Tata's will, set to get richer by Rs 500 crore due to...",2025-02-10,India.com
TATA Merger,Google,./read/CBMizAFBVV95cUxPUmhaTEhoRHV0cXQwQWVPVFhtLW5QTjZXNGRPNmhEYVNQMl9yeENuRFJFRGdYSFVRQVkyMzFQOUxyNVE2SThISDhSN2U1RVFhSEFFN2lIRFdWN09RUlBYanUzTkhCbjc5c2M3dHgwMHhxTUhrZVNNaUlINURVdFRBaEZuOE1FWk5xLTB0MzBSSFE3TDdHYXZva1ZReXBYY1JhTjNDSThTMWRDdWRMQnd0dUFwbmt4ekU1YVNtY0hxc1BvZkZiY2Rna0Y4NWbSAdIBQVVfeXFMT1lGdkxiUlRkUi1YaGc2X1h6WVBNRXplb2F0dUdwYXNLY3NETXY1RVVfeTgyVURCZ0s1OVBHMzB0WUpIaFhqeTdqRldtdzc3NXlqMXdMbGRxdF9uNWEzSm16YXlTcVhfbHFRTWZNUnRKUHBGbGxlUXpfSTZLU2JzWHhIN1NHMjlVVW5BRTBDbGlnaXNGNzFKd3JZdURacXNrREFtdmczeVgxT1BYZ1NmV2kySHRpeFBjeFNoMG1icnozWURXSnlxTUtyQm1ZTm1zYnV3?hl=en-IN&gl=IN&ceid=IN%3Aen,"Tata Capital, Tata Motors Finance merger receives RBI's approval",2024-10-14,Business Standard
TATA Merger,Google,./read/CBMicEFVX3lxTE5qQkktdmlvTmJ2Z1NITG1IU2lIaXpVTjk3aXZTeXppVzdsbjE3SjYxU0RwczAzby1Gc2pfZ0E3ZlI2M1hYT1g5eXAwdC1nWHlRdHY4TmxFX2hjVEk2akx5SHdIV2hmWkhDX1gwU09pNlU?hl=en-IN&gl=IN&ceid=IN%3Aen,"Tata Tech, just merge with Tata Elxsi",2025-01-31,The Ken
TATA Merger,Google,./read/CBMi_AFBVV95cUxNcTBSYk1zMGs4NjZtaUlhSjBnUmgySGJ2ZlYxMDkzSUFYTTY0S3pvVGpLLThLVHRZVjJ1UXJqeTJzdENKUGh3UFdsTlFJd1VNdVZISDFOcnNSMGc5WHQyUjdHeDktcDQ3bG94YS1nNDVhMDRTdGp6UVdtQ01hYUdfNFhjaGlMajBnVzRnQlFwVXZ6blh4VWhGQzVrWS1RQzZmZDNLdklZb1lKbnRqUXh4bGJtSzJyUkRKUGh4OUNQSGxSZlRRTC1OZEhNcTh2cHlLdHpwbXd0THp4c2pqSS1iTk52M19acEhrUmFoWlRBYjJBejljUjlNcWVfQjc?hl=en-IN&gl=IN&ceid=IN%3Aen,How are Tata Group companies linked? Why Tata Capital’s IPO could unlock value across conglomerate,2024-12-24,Upstox
TATA Merger,Google,./read/CBMi4gFBVV95cUxQMFBUM0x2dkdDYjJBWHdlb3lCOG9ieWpEU0N1QlNLWTFNMFQtTUV2ZTYwbE9UdG9LR0NyZmZtNVdRSkJkdUFTbkxsekpXa212SEs3SUhlV1B1TE84TzgtekNEdXhpSGx1YUVzVGNrNVhCSzY5Um5vbklfQlZlSUtLRHlIS19NMHZzYzdXWHY3RFFXNmpCXzVveWVVSUxMR0VPQXdjMXA3eHFKMGFDV0tqSjl5VWY2dmlGU0tqcDJ0Qko5WDNhSmxmVngyRFFEZnB4ZzRsZzFfdWl2eERBT01rYl9B0gHnAUFVX3lxTE9IMFRROEVwLVQ0RmJpM2lLNUIyaTFBT1BGeXBYSWVEbENoWkttS1lqc0tlb0RnYjh6UFVHVTlpWmRMQV96TV9RQWoxbWtIb3BvYjlTNGRpTTc1NnZYX0VyRTNyR0o1UE9XaXJwN1ZQU0QwVjd6bUpKTHNHWlhmbHF5dkV6V1NkV3hfMjNFeEVjU0NRaEtlandseEFyMWxCbjFDQm1FUk1pd1JTRGNsMDdoV3I3ak1CMy1OOGxfZ055T1Z2cmZMMTdzd3hVVWdzeDEwdFA3YU13RkxtZFlfdS11dmh0NTdQWQ?hl=en-IN&gl=IN&ceid=IN%3Aen,NCLT asks two Tata NBFCs to seek merger nod from stakeholders,2024-12-07,The Economic Times
TATA Merger,Google,./read/CBMijAFBVV95cUxQc1FHajJWRDNEVGd2NnpZeFFKYjlFS25jbElFeUdwa3Vfa3Y2Q1VMNmQyVWtDUmJWYUFLdGRCNzgybjh6UFF6RkphSlQxZDRvMkJUTEhzTC1yYkp1ZG1NNGtoMEhueF9OeC0tTF9VbDQxWTB5dkJEUnh4SFRKWGFiM0VkUEhHckw1NHhMUQ?hl=en-IN&gl=IN&ceid=IN%3Aen,Air India-Vistara Merger: Strategic Win or Tata’s Gamble?,2024-09-17,Skift Travel News
TATA Merger,Google,./read/CBMiwwFBVV95cUxPNEY1QmlrWkp4T01NeV9fMmJfaHVQWHFPZURpM2lCelhISUs3OUU1T3RUS1RuSUpjT1JCaXl5bDByWWp5WmtNSUctdjVCUFUyMmRrX3gtNEpWLWE0TUxDYU92anlmb0YzTU04dXlablp3WEFja0x2X0VSX1p2enF6YTdJSER1VWxvRUF6UmdYdTNIZXdNMVBwek5tT2dCb3hIUUVQRG5xXzhjdGxVQkFmMWIwT2E5RVBMRDlQS0xlSXhKSnfSAcgBQVVfeXFMTnZjZ2J1Z0tXWnBlcEZPU2lSSDRoODNRd1d4czZFd05zc1ZKa0NYZUZVNlp1QVE4NlN2YmN1NlBSVmhlNHp3emxocHp2OVRkSzJvSU9aMHZsTEpWamtERW1xa0VXMlVxS2VUSTdzOTVwZlg4U3R4VVN3UExnM2pjcDdvalF0ZWMyVkJkMVBoR3VkUm0wVWZGMXRvaUhESlhJeDk3ci1JWVotWWNmdGtDUjVUQVhqRUx6QW0tYlZ4UFhUM0xyUEtOdHg?hl=en-IN&gl=IN&ceid=IN%3Aen,Tata Sons & Singapore Airlines celebrate Vistara’s merger with Air India,2024-11-18,CNBCTV18
TATA Merger,Google,./read/CBMiigJBVV95cUxNY1BFSzQwX3FrZFVaY25FSHVUTV9vai01dUF0T2VTN0FHM2tTclBLaElnWWt6Y2h2SHo2WmRIRE1QY29zVGhkMkJlU19DV0ZIX1Q0Z2hyc2I1akdWd19zbVFXSlM5MTl2TEJsUDU3RFlSYzNWc0xBa1ZlbVdIM2V6Q25tNjdId1NFWGlxc0ZXQzJ5b1pZSUg4RDVkV3ZjNDkxU0pfWUd2bzVzSVR4WDNYbmFyQ2FkRC1weGg2WVFZcWVBN0dQR3NnSnhTWDdBLUR1VmczVTZNT0FIUm9qQl8zcF9ZQTh2aHFIU0N6aVpLT0xtM2xELV9tSGp3NWlFMGZ2eHVOYkNtdHpQQdIBjwJBVV95cUxNcnJkbnJ3MDd2UjVqejZPYUU5Z21wWTJOeFY5d3ZLLXctQWVRLUI4MXlLdEI5UURoOUdFUEphRDZ1QjlPQllKZVVnRHptOWV4UGJRLTdKZE9Veks5Y2Y1UnlzQnBSeXA3R3lzc2hmbG05SUJDcDhKS2VLMXZBcmd1TGNYQldnUDF3S3ExcnduNVdDV0hfdVF0SVBlc1lsRDIwb2NPbXV2Qk1UYzBjVXVFRjhlbFhQTmI2bVlLY2haRVI4ZEdBbVJ1VXg5ejBpSm9ZRW4yZ0hrXzBVcXRUOWhDOXNoeFR5eXVxUzZwaVctdzE4UDVhekJTV2RMRjVfOXEtV2JOdXZpWUhKYjZsZ2Mw?hl=en-IN&gl=IN&ceid=IN%3Aen,Air India-Vistara merger completed: Tata-group airline becomes India’s largest international carrier; here’s how,2024-11-12,Mint
TATA Merger,Google,./read/CBMi6gFBVV95cUxPek15M1BQSHNKYl82YjkxS0ZpUzZNQ01SdmlwQ3BWdElpZkxvMkJYS3MySnVEM0l3N3ZTQnBxc1Q3Z3hoQXdSRjFpeUhwLUl3UkhmV185QlB2eDM1VGVjc2psVmhyTzVEbUZzM00wbk9WZTFDT3Iya3BCczRzYXVsakNIel9KZEtKZVNaZlpEekJxZTlyWFU4a1g0UGhRR2xja0x3MlE2blV6Z3FKY3NybmoxS0xEenMzdVpwVWNJT1g1eWJFY1FxV0Mxb3dlNjk1eTN2aklCY29uTk9nclg4bjlmTTdTMHJvLXfSAfABQVVfeXFMUFYyZ3d3dllUQVhkdXBaYWQ2ZFFXSHVER1ROZGN4NGJCREotTklDVzlPSHFsUmJITEd4ai1lMEZNU05zcWlWRFFrelNqb1BUTGlCUWU0V1hkQy1uZTVsaU1nOG9HdU9YT25DdTZyQzRPT090RnJLbkJ1SHZ2eldrVnNVaWx5SzZGVkVhcjlDZVhWU2pNSUM4bUFWU2xQbGZUN0twTm9tUlRZT3B1Yk9XUTRQZGZvcnJESThnSnByN1EyRG9mTnMtNW9RRDhLX3dFU1dYSGFicGM5QVV1MndxdjJSZ3RpS3FDOUwzWmJiclF0?hl=en-IN&gl=IN&ceid=IN%3Aen,"Merger with Tata Motors Finance will broaden Tata Capital’s product portfolio, says Fitch",2024-06-24,BusinessLine
TATA Merger,Google,./read/CBMiygFBVV95cUxQbTJidEtKbjRaWjRGaFBNbXkycGZSRExSbmtRbkl0WFRLakhFMGliNHpaWjdjRGVkQVVvSjdSaUdPazBLcHJSWnFsVy16UjdVV0ZSb0hVTklWcVJHdm1mWmJ3c0tfZHpwYnBabkdPNVh4TERraXA2cHM1Q2NlN3lTMmYzcU5MNWlaWjNtTXAwM2lTbmkwYkJhdUJXSkxqUkJsRDQxLWY3UE1kMXRQR1FHMl9RVEFEN29vaFkwa3FPZUhyWG5sTU5sUkNn0gHPAUFVX3lxTE0zTW0yY3ZqRXgzWFFhT3pKZWxzaG9ONXJZMkppb3hEWkNVeGhSMlRLR2dNZDl0M2FzQVJ4WlZjbGV3MUszejNkSl9KSGVQUGo4djFKQ0JWN0dwal9QRUlfOW9JUU5idF82eHU1bXBOVlcxZzNBZGswN1NtRXM4b1NOYnRmSjFTd3dpajR5YkwzaDlySTNNbkpuV1JRRC1XUkFEbkJfSmFENGtBcG5PbFZuZ056LXNac2doTnZEejBJYURORkVxU0o3U2VJcERoRQ?hl=en-IN&gl=IN&ceid=IN%3Aen,CCI Approves Proposed Merger Of Tata Motors Finance Limited With Tata Capital Limited,2024-09-12,Live Law - Indian Legal News
TATA Merger,Google,./read/CBMi4AFBVV95cUxQZDFWaDktTlBFUXgtQjN2MzR1WnJ0M1Y4WUFWUy1mUzBFUFJ3SUJEczF0WElCYnAzeHpPT0pyLUswS3N4YnZuWGJJaWZMTGh3SHlfNE91aUR3LUY5SS1xMHNuMmxUcmMzY3gwb0NlNUhxNFRtaWtUSURXa3ZmZGt2U05keWNNdmpvazBhMVNsS3lKbmNSM2JVSHQ1VlI1d2JNRktral85aWNHb1RtNnNqYjRfRkFjUjhvNGJXOWpqcm5NUV9sT0FkYzV2MHZFS1hPT1hqdzdSQ3ZrU0plUmEtZtIB5gFBVV95cUxPZnNRUVpMVTNYMTBZblZ6b2ZHRXctUzRoYnZhZ0Z4MDNuaElfRmNXel9tRDdDazJfTFdnNl9aSk1HSmNENl9nRzBXdWR3WjlYX05ZSWFubXFlLUlNSkQ0VG0wS0RGeDh0TjdnWDNaR2o5U3NlTzBrU0xvREVQZi1aV2tHa21yb1FBU2NCOEpvblNPSk9ucnlyWDlzZDZLUVA1MGpDQm1LYXdZUW5ZMHZFRzRGR2xQRndJQnpKc0ZDWjRjLW5uZEFCeUx5aEtVbjV5NDFWZXJ2akw3SDNGWjVvNGRKZm16UQ?hl=en-IN&gl=IN&ceid=IN%3Aen,"Mohini Mohan Dutta: 'Mystery man' of Ratan Tata's will, set to get richer by Rs 500 crore due to...",2025-02-10,India.com
TATA Merger,Google,./read/CBMizAFBVV95cUxPUmhaTEhoRHV0cXQwQWVPVFhtLW5QTjZXNGRPNmhEYVNQMl9yeENuRFJFRGdYSFVRQVkyMzFQOUxyNVE2SThISDhSN2U1RVFhSEFFN2lIRFdWN09RUlBYanUzTkhCbjc5c2M3dHgwMHhxTUhrZVNNaUlINURVdFRBaEZuOE1FWk5xLTB0MzBSSFE3TDdHYXZva1ZReXBYY1JhTjNDSThTMWRDdWRMQnd0dUFwbmt4ekU1YVNtY0hxc1BvZkZiY2Rna0Y4NWbSAdIBQVVfeXFMT1lGdkxiUlRkUi1YaGc2X1h6WVBNRXplb2F0dUdwYXNLY3NETXY1RVVfeTgyVURCZ0s1OVBHMzB0WUpIaFhqeTdqRldtdzc3NXlqMXdMbGRxdF9uNWEzSm16YXlTcVhfbHFRTWZNUnRKUHBGbGxlUXpfSTZLU2JzWHhIN1NHMjlVVW5BRTBDbGlnaXNGNzFKd3JZdURacXNrREFtdmczeVgxT1BYZ1NmV2kySHRpeFBjeFNoMG1icnozWURXSnlxTUtyQm1ZTm1zYnV3?hl=en-IN&gl=IN&ceid=IN%3Aen,"Tata Capital, Tata Motors Finance merger receives RBI's approval",2024-10-14,Business Standard
TATA Merger,Google,./read/CBMicEFVX3lxTE5qQkktdmlvTmJ2Z1NITG1IU2lIaXpVTjk3aXZTeXppVzdsbjE3SjYxU0RwczAzby1Gc2pfZ0E3ZlI2M1hYT1g5eXAwdC1nWHlRdHY4TmxFX2hjVEk2akx5SHdIV2hmWkhDX1gwU09pNlU?hl=en-IN&gl=IN&ceid=IN%3Aen,"Tata Tech, just merge with Tata Elxsi",2025-01-31,The Ken
TATA Merger,Google,./read/CBMi_AFBVV95cUxNcTBSYk1zMGs4NjZtaUlhSjBnUmgySGJ2ZlYxMDkzSUFYTTY0S3pvVGpLLThLVHRZVjJ1UXJqeTJzdENKUGh3UFdsTlFJd1VNdVZISDFOcnNSMGc5WHQyUjdHeDktcDQ3bG94YS1nNDVhMDRTdGp6UVdtQ01hYUdfNFhjaGlMajBnVzRnQlFwVXZ6blh4VWhGQzVrWS1RQzZmZDNLdklZb1lKbnRqUXh4bGJtSzJyUkRKUGh4OUNQSGxSZlRRTC1OZEhNcTh2cHlLdHpwbXd0THp4c2pqSS1iTk52M19acEhrUmFoWlRBYjJBejljUjlNcWVfQjc?hl=en-IN&gl=IN&ceid=IN%3Aen,How are Tata Group companies linked? Why Tata Capital’s IPO could unlock value across conglomerate,2024-12-24,Upstox
TATA Merger,Google,./read/CBMi4gFBVV95cUxQMFBUM0x2dkdDYjJBWHdlb3lCOG9ieWpEU0N1QlNLWTFNMFQtTUV2ZTYwbE9UdG9LR0NyZmZtNVdRSkJkdUFTbkxsekpXa212SEs3SUhlV1B1TE84TzgtekNEdXhpSGx1YUVzVGNrNVhCSzY5Um5vbklfQlZlSUtLRHlIS19NMHZzYzdXWHY3RFFXNmpCXzVveWVVSUxMR0VPQXdjMXA3eHFKMGFDV0tqSjl5VWY2dmlGU0tqcDJ0Qko5WDNhSmxmVngyRFFEZnB4ZzRsZzFfdWl2eERBT01rYl9B0gHnAUFVX3lxTE9IMFRROEVwLVQ0RmJpM2lLNUIyaTFBT1BGeXBYSWVEbENoWkttS1lqc0tlb0RnYjh6UFVHVTlpWmRMQV96TV9RQWoxbWtIb3BvYjlTNGRpTTc1NnZYX0VyRTNyR0o1UE9XaXJwN1ZQU0QwVjd6bUpKTHNHWlhmbHF5dkV6V1NkV3hfMjNFeEVjU0NRaEtlandseEFyMWxCbjFDQm1FUk1pd1JTRGNsMDdoV3I3ak1CMy1OOGxfZ055T1Z2cmZMMTdzd3hVVWdzeDEwdFA3YU13RkxtZFlfdS11dmh0NTdQWQ?hl=en-IN&gl=IN&ceid=IN%3Aen,NCLT asks two Tata NBFCs to seek merger nod from stakeholders,2024-12-07,The Economic Times
TATA Merger,Google,./read/CBMijAFBVV95cUxQc1FHajJWRDNEVGd2NnpZeFFKYjlFS25jbElFeUdwa3Vfa3Y2Q1VMNmQyVWtDUmJWYUFLdGRCNzgybjh6UFF6RkphSlQxZDRvMkJUTEhzTC1yYkp1ZG1NNGtoMEhueF9OeC0tTF9VbDQxWTB5dkJEUnh4SFRKWGFiM0VkUEhHckw1NHhMUQ?hl=en-IN&gl=IN&ceid=IN%3Aen,Air India-Vistara Merger: Strategic Win or Tata’s Gamble?,2024-09-17,Skift Travel News
TATA Merger,Google,./read/CBMiwwFBVV95cUxPNEY1QmlrWkp4T01NeV9fMmJfaHVQWHFPZURpM2lCelhISUs3OUU1T3RUS1RuSUpjT1JCaXl5bDByWWp5WmtNSUctdjVCUFUyMmRrX3gtNEpWLWE0TUxDYU92anlmb0YzTU04dXlablp3WEFja0x2X0VSX1p2enF6YTdJSER1VWxvRUF6UmdYdTNIZXdNMVBwek5tT2dCb3hIUUVQRG5xXzhjdGxVQkFmMWIwT2E5RVBMRDlQS0xlSXhKSnfSAcgBQVVfeXFMTnZjZ2J1Z0tXWnBlcEZPU2lSSDRoODNRd1d4czZFd05zc1ZKa0NYZUZVNlp1QVE4NlN2YmN1NlBSVmhlNHp3emxocHp2OVRkSzJvSU9aMHZsTEpWamtERW1xa0VXMlVxS2VUSTdzOTVwZlg4U3R4VVN3UExnM2pjcDdvalF0ZWMyVkJkMVBoR3VkUm0wVWZGMXRvaUhESlhJeDk3ci1JWVotWWNmdGtDUjVUQVhqRUx6QW0tYlZ4UFhUM0xyUEtOdHg?hl=en-IN&gl=IN&ceid=IN%3Aen,Tata Sons & Singapore Airlines celebrate Vistara’s merger with Air India,2024-11-18,CNBCTV18
TATA Merger,Google,./read/CBMiigJBVV95cUxNY1BFSzQwX3FrZFVaY25FSHVUTV9vai01dUF0T2VTN0FHM2tTclBLaElnWWt6Y2h2SHo2WmRIRE1QY29zVGhkMkJlU19DV0ZIX1Q0Z2hyc2I1akdWd19zbVFXSlM5MTl2TEJsUDU3RFlSYzNWc0xBa1ZlbVdIM2V6Q25tNjdId1NFWGlxc0ZXQzJ5b1pZSUg4RDVkV3ZjNDkxU0pfWUd2bzVzSVR4WDNYbmFyQ2FkRC1weGg2WVFZcWVBN0dQR3NnSnhTWDdBLUR1VmczVTZNT0FIUm9qQl8zcF9ZQTh2aHFIU0N6aVpLT0xtM2xELV9tSGp3NWlFMGZ2eHVOYkNtdHpQQdIBjwJBVV95cUxNcnJkbnJ3MDd2UjVqejZPYUU5Z21wWTJOeFY5d3ZLLXctQWVRLUI4MXlLdEI5UURoOUdFUEphRDZ1QjlPQllKZVVnRHptOWV4UGJRLTdKZE9Veks5Y2Y1UnlzQnBSeXA3R3lzc2hmbG05SUJDcDhKS2VLMXZBcmd1TGNYQldnUDF3S3ExcnduNVdDV0hfdVF0SVBlc1lsRDIwb2NPbXV2Qk1UYzBjVXVFRjhlbFhQTmI2bVlLY2haRVI4ZEdBbVJ1VXg5ejBpSm9ZRW4yZ0hrXzBVcXRUOWhDOXNoeFR5eXVxUzZwaVctdzE4UDVhekJTV2RMRjVfOXEtV2JOdXZpWUhKYjZsZ2Mw?hl=en-IN&gl=IN&ceid=IN%3Aen,Air India-Vistara merger completed: Tata-group airline becomes India’s largest international carrier; here’s how,2024-11-12,Mint
